    -0.039     -0.358      0.235      0.469     -1.674     -0.765      1.119      0.001      0.550      0.000      0.449      0.000      2.000  30
     0.387     -0.464     -0.510     -0.410      0.589      0.119     -1.201      0.002      0.008      0.000      0.990      0.000      4.000  31
    -0.346     -0.308     -0.084      1.328      0.315     -0.124      0.747      0.144      0.036      0.000      0.819      0.000      4.000  32
    -0.254      1.092     -0.704      0.274      0.051     -0.680     -0.021      0.067      0.012      0.075      0.846      0.000      4.000  33
     0.082      0.285     -0.304      0.127      0.558     -0.418     -0.343      0.033      0.003      0.090      0.874      0.000      4.000  34
     0.534      0.512     -0.281      0.136     -0.052     -0.311      0.237      0.012      0.001      0.778      0.209      0.000      3.000  35
     0.017      0.312      0.102      1.332      0.127      0.555     -1.395      0.001      0.087      0.000      0.912      0.000      4.000  36
     0.210      2.205      2.122     -0.138      1.397     -0.729      0.796      0.574      0.426      0.000      0.000      0.000      1.000  37
     0.785     -0.423     -0.559      0.718      1.123     -0.254     -0.286      0.014      0.004      0.000      0.982      0.000      4.000  38
     0.069     -0.042     -0.697     -0.153     -0.090      0.101     -0.186      0.002      0.000      0.961      0.037      0.000      3.000  39
     0.252      1.590      0.997     -0.138     -0.230      0.553     -0.142      0.826      0.055      0.050      0.069      0.000      1.000  40
    -0.370     -0.083      0.698     -0.493     -0.722     -0.592      0.554      0.514      0.186      0.000      0.300      0.000      1.000  41
    -0.640     -0.643     -0.342     -0.105      0.087      0.310      0.100      0.034      0.002      0.857      0.108      0.000      3.000  42
    -2.099     -0.659     -0.728     -1.923     -0.418     -0.265     -1.160      0.001      0.996      0.000      0.003      0.000      2.000  43
    -0.278     -1.341     -1.029     -0.125      0.157      0.054     -0.429      0.010      0.002      0.935      0.053      0.000      3.000  44
     0.741      0.600      0.993      0.938      0.600     -0.412     -0.271      0.799      0.047      0.000      0.154      0.000      1.000  46
     0.295     -0.772      4.173     -0.859     -3.661     -0.494      0.101      0.000      1.000      0.000      0.000      0.000      2.000  47
    -0.982      0.207      1.862      0.117      0.272     -0.017      0.300      0.988      0.011      0.001      0.000      0.000      1.000  48
     0.846      1.370     -0.586     -0.674     -2.560     -0.174     -0.597      0.000      0.643      0.000      0.357      0.000      2.000  50
     0.325      0.642     -0.446     -0.191      0.109     -0.153     -0.088      0.002      0.000      0.963      0.035      0.000      3.000  51
    -0.532      0.460      0.080      0.384      0.391     -0.163     -0.246      0.112      0.006      0.403      0.479      0.000      4.000  52
     0.215      0.426     -0.764      0.270      0.709     -0.468     -0.308      0.029      0.005      0.004      0.963      0.000      4.000  53
     0.640      0.574     -0.640     -0.065      0.007     -0.019     -0.168      0.001      0.000      0.970      0.029      0.000      3.000  55
    -0.576     -0.362     -1.005      1.277      0.057     -0.017      0.174      0.207      0.052      0.000      0.740      0.000      4.000  56
     1.692      1.003     -0.233      0.006      0.597      0.074      0.470      0.000      0.000      0.000      0.000      1.000      5.000  57
     0.830      0.522      0.044      0.383      0.104     -0.501     -0.129      0.050      0.003      0.176      0.771      0.000      4.000  58
    -0.340     -1.628     -1.001     -2.956     -0.351      0.319      0.422      0.002      0.995      0.000      0.003      0.000      2.000  59
     0.878      0.934     -0.497      0.044      0.266     -0.740     -0.739      0.006      0.005      0.000      0.988      0.000      4.000  60
     0.289      0.320     -0.847     -0.334      0.483      1.017     -0.054      0.062      0.018      0.000      0.921      0.000      4.000  64
     1.490     -0.117     -0.385     -0.969     -1.076     -0.099     -0.544      0.002      0.024      0.000      0.974      0.000      4.000  66
     0.480      0.683      0.221      1.189      1.038      0.730     -1.328      0.001      0.103      0.000      0.896      0.000      4.000  68
     0.655      0.090     -0.409     -1.299      0.423     -0.831      0.077      0.048      0.024      0.000      0.928      0.000      4.000  69
    -0.480     -0.029      0.400     -0.568     -0.058     -0.709     -1.538      0.003      0.332      0.000      0.665      0.000      4.000  70
     0.449      0.769     -0.295     -0.176     -0.124      0.293     -0.233      0.008      0.001      0.765      0.226      0.000      3.000  71
    -2.743     -0.247      0.910      2.703      0.834     -1.682     -1.068      0.000      1.000      0.000      0.000      0.000      2.000  72
     0.814     -1.317      0.250      0.806      1.110     -0.383     -0.613      0.044      0.025      0.000      0.931      0.000      4.000  73
    -0.061     -0.533      0.268     -0.197      0.059     -0.144      0.075      0.010      0.000      0.971      0.019      0.000      3.000  74
     0.762      0.148     -0.420      0.269     -1.506      0.773     -0.841      0.000      0.050      0.000      0.950      0.000      4.000  76
    -0.301     -1.643     -0.897     -0.074      0.115     -0.042     -0.249      0.003      0.000      0.986      0.011      0.000      3.000  77
     0.640      0.574     -0.640     -0.065      0.007     -0.019     -0.168      0.001      0.000      0.970      0.029      0.000      3.000  78
     1.550      1.166     -0.313      0.121     -0.004      0.928      0.300      0.054      0.012      0.000      0.934      0.000      4.000  79
    -0.785      0.049     -0.879     -0.536      0.243     -0.295      0.996      0.168      0.098      0.000      0.734      0.000      4.000  80
     0.530      0.245      0.339     -0.276      0.035      0.013      0.274      0.043      0.001      0.844      0.112      0.000      3.000  81
     1.275     -0.701      2.473     -0.079      1.028      0.532      0.398      0.985      0.015      0.000      0.000      0.000      1.000  82
     0.151     -1.254      0.256      0.203     -0.352     -0.092     -0.055      0.028      0.001      0.890      0.080      0.000      3.000  83
     1.095      0.964     -0.462     -0.808      1.166     -0.788      0.980      0.011      0.051      0.000      0.938      0.000      4.000  84
     0.303      0.134     -0.864     -0.435     -0.097     -0.145      0.045      0.013      0.001      0.804      0.182      0.000      3.000  85
     0.274      0.266     -0.413     -0.349      0.446      0.560      1.211      0.028      0.022      0.000      0.950      0.000      4.000  86
     1.194      0.426     -0.450      0.182      0.039     -0.292     -0.790      0.005      0.003      0.008      0.984      0.000      4.000  87
    -0.169      0.105     -0.721      0.289      0.112      0.290     -0.317      0.025      0.002      0.552      0.421      0.000      3.000  88
     0.230      0.158      0.741      0.240     -1.132      0.529     -0.382      0.112      0.190      0.000      0.698      0.000      4.000  89
    -0.367      0.386      0.603      0.230      0.427      0.678      0.101      0.717      0.028      0.001      0.254      0.000      1.000  91
    -0.054      0.605     -0.837      0.956     -1.180     -0.204     -0.023      0.006      0.042      0.000      0.952      0.000      4.000  93
     0.668      0.161     -0.454      0.799      0.625      0.547     -0.134      0.031      0.004      0.000      0.965      0.000      4.000  94
    -1.092      0.621     -0.752     -0.814     -0.414     -0.356     -1.305      0.003      0.352      0.000      0.645      0.000      4.000  95
     1.342      1.133     -0.355      0.320     -0.347      0.356      0.359      0.035      0.005      0.007      0.953      0.000      4.000  97
     0.634     -0.469     -0.504      1.001      1.255     -0.424     -1.179      0.001      0.019      0.000      0.980      0.000      4.000  98
    -0.261     -0.012     -0.949      1.379     -1.070      0.477      1.312      0.002      0.536      0.000      0.461      0.000      2.000  99
    -1.103     -1.875      0.855      0.067      0.620     -0.783      0.179      0.903      0.090      0.000      0.007      0.000      1.000 100
    -0.895      0.613     -0.103     -0.373      0.827     -0.142     -0.492      0.113      0.033      0.001      0.853      0.000      4.000 102
     0.317     -0.354     -0.316     -0.239     -0.970     -0.049     -0.180      0.010      0.008      0.000      0.982      0.000      4.000 103
    -0.670      1.259     -0.659     -0.240     -1.397     -0.473     -0.677      0.001      0.206      0.000      0.792      0.000      4.000 104
    -0.477     -0.542      0.070     -1.997      1.479      0.004     -0.990      0.002      0.763      0.000      0.235      0.000      2.000 105
     1.226     -0.695      0.164     -0.820      0.499     -0.020      0.674      0.192      0.015      0.000      0.794      0.000      4.000 107
     0.416      0.670     -0.708      0.335      0.586     -0.320     -0.089      0.036      0.003      0.074      0.887      0.000      4.000 108
     0.405     -0.668     -0.217      1.180      0.131     -0.318     -0.113      0.058      0.006      0.000      0.936      0.000      4.000 109
    -0.807     -1.567     -0.518      0.580     -0.162     -0.565     -0.740      0.064      0.095      0.000      0.841      0.000      4.000 111
     0.710      0.952     -0.295      0.001     -0.331      0.047      0.058      0.005      0.000      0.845      0.150      0.000      3.000 112
    -0.275      0.203      0.817      0.087      0.137     -0.236     -0.013      0.067      0.001      0.923      0.009      0.000      3.000 113
     1.283      0.148      0.017      0.483     -1.637      0.055     -1.102      0.000      0.070      0.000      0.930      0.000      4.000 114
     0.545     -0.095     -0.760      0.258     -0.135      0.417      0.174      0.043      0.003      0.211      0.743      0.000      4.000 115
    -0.262     -0.669      0.192      0.562      1.733     -0.429     -0.677      0.009      0.080      0.000      0.911      0.000      4.000 116
    -0.297     -1.488     -1.131     -0.343      0.501     -0.002     -1.197      0.016      0.127      0.000      0.858      0.000      4.000 117
    -1.441      1.398      1.031     -1.077     -0.154     -2.121      0.909      0.001      0.999      0.000      0.000      0.000      2.000 118
    -1.610     -0.389     -1.653      0.468     -0.420     -0.028      1.952      0.001      0.998      0.000      0.001      0.000      2.000 120
    -0.381      0.581      0.049     -0.586      0.663     -0.345     -0.556      0.072      0.019      0.000      0.909      0.000      4.000 121
     0.104     -0.167     -0.611     -0.061     -0.012     -0.135      0.006      0.001      0.000      0.980      0.019      0.000      3.000 122
    -0.631     -1.121     -0.542     -3.017      0.179     -0.412     -0.534      0.001      0.992      0.000      0.007      0.000      2.000 123
    -0.996     -0.663     -0.864      0.859     -0.588      1.183      1.645      0.001      0.947      0.000      0.052      0.000      2.000 125
     0.591      1.069     -0.552     -0.198     -0.122     -0.033      0.037      0.002      0.000      0.947      0.051      0.000      3.000 127
     0.274     -0.407     -0.038     -1.695      0.306     -1.668      0.364      0.022      0.746      0.000      0.232      0.000      2.000 129
    -0.121      0.155      0.158     -0.257      0.025      0.090     -0.208      0.009      0.000      0.950      0.041      0.000      3.000 130
    -0.445     -0.778     -0.402      0.019      0.159     -0.189     -0.165      0.004      0.000      0.974      0.022      0.000      3.000 131
     0.849      0.291     -0.274     -0.485      0.004     -0.115     -0.332      0.016      0.001      0.437      0.546      0.000      4.000 133
    -2.030      0.927      1.310     -2.118     -0.068     -1.113      0.497      0.018      0.982      0.000      0.000      0.000      2.000 134
     1.749      0.966     -0.129     -0.129      0.622     -0.117      0.395      0.000      0.000      0.000      0.001      0.999      5.000 135
    -0.975     -0.398     -0.494      2.008     -1.071      1.870      1.166      0.000      0.999      0.000      0.001      0.000      2.000 136
     0.363     -2.156      1.030      0.776     -0.264      1.457     -1.540      0.001      0.995      0.000      0.004      0.000      2.000 137
    -1.027     -0.084     -0.827      0.087      0.284     -0.105      0.303      0.091      0.008      0.745      0.156      0.000      3.000 139
    -0.571      0.697      0.476      1.374     -0.779      0.338      0.053      0.221      0.251      0.000      0.528      0.000      4.000 141
     1.074      0.436     -0.478      0.566      0.301     -0.562      0.443      0.039      0.004      0.000      0.957      0.000      4.000 143
    -0.541      0.192     -0.933     -0.634      0.641     -0.569     -0.417      0.079      0.040      0.000      0.881      0.000      4.000 147
    -0.224     -0.055     -0.459     -0.062      0.269     -0.235     -0.129      0.004      0.000      0.948      0.047      0.000      3.000 148
     1.741      0.369     -0.248      0.071      0.442      0.212      0.403      0.000      0.000      0.000      0.000      1.000      5.000 150
     0.131     -0.145     -0.124      0.445      0.589      0.802      0.728      0.090      0.015      0.000      0.895      0.000      4.000 151
     0.286     -0.588     -0.553     -0.089     -1.025     -0.113     -1.153      0.000      0.022      0.000      0.977      0.000      4.000 152
    -0.435     -1.646     -0.620      0.617      0.655     -2.391      0.759      0.000      0.992      0.000      0.007      0.000      2.000 153
     0.936     -0.939     -0.326      0.566     -0.456      0.412      0.744      0.039      0.010      0.000      0.951      0.000      4.000 154
    -0.229      2.186      0.119      0.397     -0.181     -0.037      1.111      0.131      0.130      0.000      0.739      0.000      4.000 157
     1.076      0.537      1.229      0.918      0.693      0.126      0.914      0.893      0.084      0.000      0.023      0.000      1.000 159
     0.703      0.273     -0.380     -0.139      0.091     -0.516     -0.491      0.014      0.002      0.157      0.827      0.000      4.000 160
     0.025     -0.452     -0.286      0.294      0.333     -0.407      0.213      0.075      0.003      0.271      0.651      0.000      4.000 162
     0.380     -1.258     -0.573     -0.724     -0.661     -0.300     -0.067      0.039      0.017      0.000      0.944      0.000      4.000 163
     0.501     -1.666     -0.021      0.777     -0.262     -0.318     -0.185      0.115      0.013      0.001      0.871      0.000      4.000 165
    -0.626     -1.131     -0.758     -0.809     -0.409     -0.003      0.929      0.139      0.151      0.000      0.710      0.000      4.000 167
    -0.295     -0.494     -0.885     -0.025      0.432     -0.283     -0.201      0.020      0.002      0.827      0.152      0.000      3.000 169
    -0.199      0.304     -0.061      0.925     -1.564      1.092      0.236      0.002      0.359      0.000      0.639      0.000      4.000 170
     0.257     -0.676     -0.530     -0.279     -0.526      0.210     -0.296      0.023      0.005      0.132      0.840      0.000      4.000 171
     1.506     -0.930     -0.404      0.234      0.802     -0.369      0.578      0.059      0.006      0.000      0.934      0.000      4.000 172
     1.653     -0.204      0.272      0.266     -0.955      0.229      0.463      0.051      0.026      0.000      0.922      0.000      4.000 173
    -0.097      0.924      0.638      0.686      0.100      0.299      2.017      0.007      0.830      0.000      0.163      0.000      2.000 174
    -1.886     -0.035     -1.057      0.107      0.109     -1.490     -0.565      0.024      0.948      0.000      0.028      0.000      2.000 175
    -0.408      0.361      1.369     -0.229      0.365      0.049     -0.262      0.835      0.015      0.148      0.002      0.000      1.000 176
     0.736     -1.478     -0.135      1.038     -0.194     -0.480      0.520      0.104      0.019      0.000      0.877      0.000      4.000 177
     0.280     -2.360      0.151      1.162     -0.503     -0.443     -0.301      0.188      0.126      0.000      0.685      0.000      4.000 179
    -0.705      1.267      1.286     -0.508      1.027     -1.026      0.537      0.645      0.353      0.000      0.002      0.000      1.000 181
     1.085      0.769     -0.458      0.156     -0.083      0.049      0.088      0.004      0.000      0.890      0.106      0.000      3.000 183
     0.602     -0.972     -0.546     -0.544      0.177      0.189     -0.157      0.046      0.003      0.331      0.620      0.000      4.000 186
    -0.100     -0.606     -0.341      0.998      0.702      0.220     -0.349      0.049      0.008      0.000      0.943      0.000      4.000 189
     0.317      0.522      0.754     -0.091      0.050      0.718     -0.283      0.617      0.035      0.009      0.339      0.000      1.000 191
    -1.494      0.354     -0.765     -0.823     -0.324      0.716      0.800      0.195      0.567      0.000      0.238      0.000      2.000 192
     0.292     -0.027      0.284     -1.361      0.484      0.058     -0.022      0.264      0.032      0.000      0.705      0.000      4.000 193
    -2.121      0.997      0.951     -1.575     -1.664      0.482     -1.018      0.000      1.000      0.000      0.000      0.000      2.000 194
     0.083      1.810     -0.175      0.244     -0.773     -0.989      0.150      0.025      0.062      0.000      0.913      0.000      4.000 195
     0.858      0.486     -0.139     -0.002      0.200     -0.458     -0.083      0.013      0.001      0.722      0.264      0.000      3.000 196
     0.776     -0.439     -0.107      0.360     -0.126      0.028      0.328      0.051      0.002      0.348      0.599      0.000      4.000 197
     1.086      1.324     -0.006     -0.561      0.551      0.593      0.981      0.062      0.029      0.000      0.909      0.000      4.000 198
     0.974     -1.060      0.450     -1.826      0.088      0.782     -0.054      0.321      0.336      0.000      0.343      0.000      4.000 201
     0.885      0.525     -0.513      0.091      0.040     -0.100     -0.131      0.001      0.000      0.957      0.041      0.000      3.000 202
    -1.494     -1.536      3.285      0.093      1.393      0.316     -0.417      0.882      0.118      0.000      0.000      0.000      1.000 206
     1.521      1.097     -0.160      0.270      0.478      0.068      0.489      0.000      0.000      0.000      0.000      1.000      5.000 207
     1.759     -0.034     -0.101      0.013      0.679     -0.042      0.390      0.000      0.000      0.000      0.001      0.999      5.000 208
    -0.349     -0.708      1.510     -1.568     -0.241     -0.316      0.723      0.736      0.264      0.000      0.000      0.000      1.000 209
     0.432      0.086     -0.554      1.087     -0.236     -0.113      0.049      0.033      0.005      0.000      0.962      0.000      4.000 210
     0.647     -0.314      0.209     -0.262     -0.097      0.277      0.163      0.053      0.001      0.712      0.233      0.000      3.000 211
     0.146      1.742     -0.515      0.854      0.367      1.326     -1.918      0.000      0.633      0.000      0.366      0.000      2.000 212
    -0.224     -0.650     -0.842     -0.627      0.668      0.138     -1.054      0.009      0.031      0.000      0.960      0.000      4.000 213
    -2.389      0.017     -0.563     -1.514      1.408     -0.031     -0.121      0.028      0.965      0.000      0.007      0.000      2.000 216
    -1.057     -0.907     -0.533     -0.030     -0.569      0.580      0.278      0.235      0.098      0.001      0.665      0.000      4.000 217
    -0.482      0.832     -0.875     -0.583     -0.263      0.247     -0.100      0.098      0.024      0.092      0.786      0.000      4.000 218
    -0.561     -1.430      1.064      0.798     -0.098      0.363      0.739      0.921      0.072      0.000      0.007      0.000      1.000 219
    -1.947     -1.427     -1.776     -1.309      1.432      3.239     -3.533      0.000      1.000      0.000      0.000      0.000      2.000 220
    -0.172     -0.720     -0.214      0.096     -0.278      0.372      0.349      0.112      0.007      0.160      0.720      0.000      4.000 221
     0.011     -0.993     -0.834      1.321      0.835     -0.817      0.277      0.075      0.066      0.000      0.859      0.000      4.000 222
     0.266      0.257     -0.312     -0.223      0.176      0.343     -1.212      0.002      0.008      0.000      0.990      0.000      4.000 227
    -0.275     -1.222     -0.044      0.446     -0.208      0.357      0.563      0.248      0.021      0.002      0.730      0.000      4.000 228
     0.153      1.620      1.375     -0.382      0.036     -0.313      0.475      0.964      0.030      0.004      0.002      0.000      1.000 231
     0.696     -1.132      0.500      0.971      0.332      0.920      1.266      0.178      0.324      0.000      0.499      0.000      4.000 232
    -0.477      0.358     -0.504      1.503      0.607     -0.997     -1.181      0.002      0.233      0.000      0.766      0.000      4.000 233
    -0.138      0.585      1.102     -0.196      0.106      0.411     -0.159      0.736      0.017      0.229      0.018      0.000      1.000 234
    -0.423      0.279     -1.250      0.313     -0.700      0.568     -0.531      0.040      0.106      0.000      0.854      0.000      4.000 235
    -0.592     -0.343      0.929     -1.809      0.301      1.240      0.675      0.147      0.850      0.000      0.003      0.000      2.000 236
     0.350      0.750      0.927      0.052      0.888      0.448     -0.070      0.826      0.030      0.000      0.143      0.000      1.000 237
     1.539      0.019     -0.201      0.184     -0.363      0.118      0.000      0.021      0.002      0.444      0.534      0.000      4.000 238
    -0.638     -1.041     -0.988     -0.239     -0.072      0.169     -0.013      0.015      0.002      0.950      0.033      0.000      3.000 239
    -0.080     -0.511     -0.989     -0.369     -0.153      0.259     -0.347      0.035      0.006      0.546      0.413      0.000      3.000 240
    -0.437      0.322      0.907     -0.074     -0.093     -0.137      0.198      0.167      0.004      0.821      0.009      0.000      3.000 241
     0.710      1.833      2.325      0.720      0.066     -0.261      0.233      0.985      0.015      0.000      0.000      0.000      1.000 242
    -0.738     -1.214      0.098     -0.082     -0.258      0.287     -0.154      0.073      0.006      0.818      0.103      0.000      3.000 243
    -0.513      1.423      0.981     -0.833      1.230     -1.081      0.526      0.307      0.671      0.000      0.022      0.000      2.000 244
    -0.247      0.095     -0.569      0.165      0.194     -0.191      0.185      0.010      0.000      0.900      0.089      0.000      3.000 245
     0.462      0.726      0.596     -0.432     -1.231      0.204      0.368      0.086      0.140      0.000      0.775      0.000      4.000 246
     1.191      1.263     -0.406     -0.032     -0.175      1.175      0.181      0.037      0.022      0.000      0.941      0.000      4.000 247
     1.139      0.781     -0.389     -0.076     -0.136     -0.122     -0.186      0.002      0.000      0.925      0.073      0.000      3.000 248
    -1.156     -0.548      0.947     -0.366      0.255      0.650     -0.469      0.868      0.116      0.000      0.016      0.000      1.000 249
     0.632      1.682      0.684      0.124     -0.406      0.134      0.158      0.240      0.016      0.565      0.179      0.000      3.000 251
    -0.845     -1.211      0.777      1.100      1.674     -0.009      0.587      0.284      0.644      0.000      0.072      0.000      2.000 253
     1.105      1.273     -0.430      0.064     -0.014     -0.098     -0.072      0.002      0.000      0.951      0.047      0.000      3.000 257
    -0.614     -2.192     -0.148      0.076     -0.173     -0.148      0.157      0.024      0.002      0.956      0.019      0.000      3.000 258
    -0.570     -0.300      0.846      0.152     -0.054     -0.322      0.044      0.216      0.005      0.764      0.014      0.000      3.000 261
    -0.635     -1.993     -0.508     -0.157      0.160      0.001     -0.139      0.007      0.001      0.982      0.011      0.000      3.000 263
     0.137      1.082     -0.891     -0.022      0.319     -0.037     -0.148      0.003      0.000      0.953      0.043      0.000      3.000 264
     1.105      1.273     -0.430      0.064     -0.014     -0.098     -0.072      0.002      0.000      0.951      0.047      0.000      3.000 265
     0.439      0.330     -0.695     -0.130      0.130     -0.168     -0.387      0.003      0.000      0.896      0.101      0.000      3.000 266
     0.729     -0.075      0.538     -0.163      0.018      0.141      0.166      0.038      0.001      0.919      0.043      0.000      3.000 267
     0.922      0.978     -0.366      0.077     -0.148      0.166     -0.730      0.007      0.003      0.035      0.955      0.000      4.000 268
     0.381      0.520     -0.604      0.061      0.210     -0.239     -0.092      0.002      0.000      0.946      0.051      0.000      3.000 269
     0.253      0.686     -0.494     -0.113     -0.164      0.006      0.009      0.002      0.000      0.961      0.037      0.000      3.000 270
     0.407      0.107     -0.735     -0.022      0.083     -0.022     -0.273      0.001      0.000      0.965      0.033      0.000      3.000 271
     0.933     -0.722     -0.349      0.603      0.145      1.532      0.760      0.041      0.117      0.000      0.842      0.000      4.000 272
     0.372      0.086     -0.616      0.045      0.063     -0.120     -0.139      0.001      0.000      0.975      0.024      0.000      3.000 274
     0.303      0.193     -0.072      0.027      0.211     -0.304     -0.152      0.005      0.000      0.931      0.064      0.000      3.000 276
     0.709     -0.393     -0.065      1.095      0.007     -0.163      1.312      0.022      0.033      0.000      0.945      0.000      4.000 277
    -2.365      1.900      0.095     -1.883     -1.339     -0.455     -0.877      0.000      1.000      0.000      0.000      0.000      2.000 278
    -0.069      0.249     -0.053      0.576      0.259      0.075     -0.824      0.018      0.007      0.000      0.975      0.000      4.000 279
    -1.793     -1.189      3.561     -0.116      0.204     -0.333      0.121      0.992      0.008      0.000      0.000      0.000      1.000 281
    -0.152     -0.790     -0.780     -0.126     -0.037      0.099     -0.246      0.003      0.000      0.970      0.027      0.000      3.000 282
    -0.925      0.456     -0.994     -0.339      1.706      0.678     -1.085      0.001      0.482      0.000      0.516      0.000      4.000 284
     0.008     -1.151     -0.734     -0.605      1.323      0.008     -0.287      0.035      0.023      0.000      0.943      0.000      4.000 286
    -0.146      0.016      2.993      0.011     -0.353      0.235      0.323      0.994      0.006      0.000      0.000      0.000      1.000 289
     0.083      0.533      0.632     -1.177     -0.245     -0.116     -0.066      0.541      0.069      0.000      0.389      0.000      1.000 291
    -0.167     -0.391     -0.872      0.445      0.117     -0.582      0.807      0.093      0.025      0.000      0.882      0.000      4.000 292
     0.756      0.541     -0.534      0.546      0.569     -0.285      0.207      0.040      0.002      0.002      0.955      0.000      4.000 295
     0.421     -0.099      0.710      0.229      0.493     -0.811      0.162      0.648      0.027      0.000      0.325      0.000      1.000 296
     1.119      0.357      0.382     -0.690     -1.691     -0.244     -0.904      0.000      0.237      0.000      0.763      0.000      4.000 297
    -3.042      1.945     -1.141     -0.676     -1.930     -2.789      0.186      0.000      1.000      0.000      0.000      0.000      2.000 299
    -0.416      0.436      1.167     -0.318      0.023      0.121     -0.153      0.478      0.011      0.506      0.005      0.000      3.000 300
     1.094      0.379     -0.257     -0.170      0.018      0.739     -0.533      0.017      0.005      0.000      0.979      0.000      4.000 301
     0.461     -1.521      1.215      0.225     -0.138      0.094      0.176      0.651      0.009      0.337      0.003      0.000      1.000 303
     0.317      0.524     -0.631      1.156     -1.088     -0.362     -0.438      0.002      0.025      0.000      0.973      0.000      4.000 304
    -0.097     -0.212      0.059     -0.656     -0.015      0.642     -0.116      0.165      0.016      0.000      0.819      0.000      4.000 305
    -0.058      0.161      0.481     -0.183     -0.446      0.822     -0.087      0.314      0.049      0.000      0.637      0.000      4.000 307
     0.566     -0.456     -0.576      0.186     -0.152      0.176      0.287      0.020      0.001      0.647      0.332      0.000      3.000 309
    -0.430      0.461      0.591      0.624     -1.572      0.409      0.141      0.027      0.501      0.000      0.472      0.000      2.000 310
    -2.577      2.620     -1.696      1.116     -2.311     -3.397      0.402      0.000      1.000      0.000      0.000      0.000      2.000 311
    -0.147     -0.115      0.134      0.249     -0.216      0.060      0.275      0.064      0.002      0.690      0.243      0.000      3.000 312
    -0.366     -0.859     -0.868     -0.803     -2.310     -0.514      0.098      0.000      0.828      0.000      0.172      0.000      2.000 314
    -0.585     -0.813     -0.683     -0.180      0.244     -0.150     -0.279      0.009      0.001      0.941      0.050      0.000      3.000 315
    -2.356     -0.579      2.985      1.440      0.946      0.167     -0.435      0.633      0.367      0.000      0.000      0.000      1.000 316
    -0.215      0.887     -0.630      0.313      0.734      0.938     -1.194      0.002      0.055      0.000      0.943      0.000      4.000 317
     0.383     -1.088      3.661     -0.844      0.420      0.989      0.887      0.962      0.038      0.000      0.000      0.000      1.000 318
    -0.171      0.654     -0.421     -0.774     -0.116     -0.048     -0.076      0.071      0.009      0.022      0.898      0.000      4.000 320
    -0.099      0.073      0.202     -0.040      0.282     -0.113     -0.231      0.008      0.000      0.956      0.035      0.000      3.000 324
     0.264      0.268      0.122      0.152      0.170      0.712      0.083      0.152      0.007      0.007      0.833      0.000      4.000 325
     1.777     -1.084     -0.011      0.013      0.061     -0.195      0.332      0.069      0.003      0.605      0.323      0.000      3.000 327
     0.374      0.710     -0.311     -0.157      0.228     -0.300     -0.010      0.005      0.000      0.908      0.087      0.000      3.000 331
     0.560      0.467     -0.028      0.116     -0.355      0.393      0.416      0.065      0.005      0.022      0.908      0.000      4.000 332
     0.795      1.468     -0.474     -0.314     -0.559     -0.266     -0.416      0.010      0.006      0.024      0.959      0.000      4.000 333
    -0.663     -0.716     -1.042     -0.099      0.128      0.201     -0.273      0.014      0.002      0.941      0.043      0.000      3.000 335
    -0.941     -0.577      0.806     -0.075      0.136      0.753      0.234      0.928      0.047      0.000      0.025      0.000      1.000 336
    -0.882     -1.283      0.363     -1.748     -0.012      0.087      0.049      0.541      0.355      0.000      0.104      0.000      1.000 337
