    -1.103     -1.875      0.855      0.067      0.620     -0.783      0.179      0.783      0.000      0.217      0.000      1.000 100
    -0.895      0.613     -0.103     -0.373      0.827     -0.142     -0.492      0.055      0.001      0.944      0.000      3.000 102
     0.317     -0.354     -0.316     -0.239     -0.970     -0.049     -0.180      0.018      0.000      0.982      0.000      3.000 103
    -0.670      1.259     -0.659     -0.240     -1.397     -0.473     -0.677      0.354      0.000      0.646      0.000      3.000 104
    -0.477     -0.542      0.070     -1.997      1.479      0.004     -0.990      0.850      0.000      0.150      0.000      1.000 105
     1.226     -0.695      0.164     -0.820      0.499     -0.020      0.674      0.028      0.000      0.972      0.000      3.000 107
     0.416      0.670     -0.708      0.335      0.586     -0.320     -0.089      0.006      0.071      0.923      0.000      3.000 108
     0.405     -0.668     -0.217      1.180      0.131     -0.318     -0.113      0.012      0.000      0.988      0.000      3.000 109
    -0.807     -1.567     -0.518      0.580     -0.162     -0.565     -0.740      0.146      0.000      0.854      0.000      3.000 111
     0.710      0.952     -0.295      0.001     -0.331      0.047      0.058      0.001      0.847      0.152      0.000      2.000 112
    -0.275      0.203      0.817      0.087      0.137     -0.236     -0.013      0.002      0.957      0.041      0.000      2.000 113
     1.283      0.148      0.017      0.483     -1.637      0.055     -1.102      0.174      0.000      0.826      0.000      3.000 114
     0.545     -0.095     -0.760      0.258     -0.135      0.417      0.174      0.006      0.219      0.775      0.000      3.000 115
    -0.262     -0.669      0.192      0.562      1.733     -0.429     -0.677      0.137      0.000      0.863      0.000      3.000 116
    -0.297     -1.488     -1.131     -0.343      0.501     -0.002     -1.197      0.157      0.000      0.843      0.000      3.000 117
    -1.441      1.398      1.031     -1.077     -0.154     -2.121      0.909      1.000      0.000      0.000      0.000      1.000 118
    -1.610     -0.389     -1.653      0.468     -0.420     -0.028      1.952      0.994      0.000      0.006      0.000      1.000 120
    -0.381      0.581      0.049     -0.586      0.663     -0.345     -0.556      0.031      0.000      0.969      0.000      3.000 121
     0.104     -0.167     -0.611     -0.061     -0.012     -0.135      0.006      0.000      0.979      0.021      0.000      2.000 122
    -0.631     -1.121     -0.542     -3.017      0.179     -0.412     -0.534      0.995      0.000      0.005      0.000      1.000 123
    -0.996     -0.663     -0.864      0.859     -0.588      1.183      1.645      0.949      0.000      0.051      0.000      1.000 125
     0.591      1.069     -0.552     -0.198     -0.122     -0.033      0.037      0.000      0.948      0.051      0.000      2.000 127
     0.274     -0.407     -0.038     -1.695      0.306     -1.668      0.364      0.861      0.000      0.139      0.000      1.000 129
    -0.121      0.155      0.158     -0.257      0.025      0.090     -0.208      0.001      0.937      0.062      0.000      2.000 130
    -0.445     -0.778     -0.402      0.019      0.159     -0.189     -0.165      0.000      0.973      0.027      0.000      2.000 131
     0.849      0.291     -0.274     -0.485      0.004     -0.115     -0.332      0.003      0.428      0.569      0.000      3.000 133
    -2.030      0.927      1.310     -2.118     -0.068     -1.113      0.497      1.000      0.000      0.000      0.000      1.000 134
     1.749      0.966     -0.129     -0.129      0.622     -0.117      0.395      0.000      0.000      0.001      0.999      4.000 135
    -0.975     -0.398     -0.494      2.008     -1.071      1.870      1.166      0.999      0.000      0.001      0.000      1.000 136
     0.363     -2.156      1.030      0.776     -0.264      1.457     -1.540      0.984      0.000      0.016      0.000      1.000 137
    -1.027     -0.084     -0.827      0.087      0.284     -0.105      0.303      0.014      0.753      0.233      0.000      2.000 139
    -0.571      0.697      0.476      1.374     -0.779      0.338      0.053      0.233      0.000      0.767      0.000      3.000 141
     1.074      0.436     -0.478      0.566      0.301     -0.562      0.443      0.008      0.000      0.992      0.000      3.000 143
    -0.541      0.192     -0.933     -0.634      0.641     -0.569     -0.417      0.064      0.000      0.936      0.000      3.000 147
    -0.224     -0.055     -0.459     -0.062      0.269     -0.235     -0.129      0.000      0.946      0.053      0.000      2.000 148
     1.741      0.369     -0.248      0.071      0.442      0.212      0.403      0.000      0.000      0.000      1.000      4.000 150
     0.131     -0.145     -0.124      0.445      0.589      0.802      0.728      0.027      0.000      0.973      0.000      3.000 151
     0.286     -0.588     -0.553     -0.089     -1.025     -0.113     -1.153      0.055      0.000      0.945      0.000      3.000 152
    -0.435     -1.646     -0.620      0.617      0.655     -2.391      0.759      0.996      0.000      0.004      0.000      1.000 153
     0.936     -0.939     -0.326      0.566     -0.456      0.412      0.744      0.021      0.000      0.979      0.000      3.000 154
    -0.229      2.186      0.119      0.397     -0.181     -0.037      1.111      0.158      0.000      0.842      0.000      3.000 157
     1.076      0.537      1.229      0.918      0.693      0.126      0.914      0.330      0.000      0.670      0.000      3.000 159
     0.703      0.273     -0.380     -0.139      0.091     -0.516     -0.491      0.005      0.168      0.827      0.000      3.000 160
     0.025     -0.452     -0.286      0.294      0.333     -0.407      0.213      0.006      0.256      0.737      0.000      3.000 162
     0.380     -1.258     -0.573     -0.724     -0.661     -0.300     -0.067      0.037      0.000      0.963      0.000      3.000 163
     0.501     -1.666     -0.021      0.777     -0.262     -0.318     -0.185      0.023      0.001      0.976      0.000      3.000 165
    -0.626     -1.131     -0.758     -0.809     -0.409     -0.003      0.929      0.230      0.000      0.770      0.000      3.000 167
    -0.295     -0.494     -0.885     -0.025      0.432     -0.283     -0.201      0.003      0.808      0.189      0.000      2.000 169
    -0.199      0.304     -0.061      0.925     -1.564      1.092      0.236      0.518      0.000      0.482      0.000      1.000 170
     0.257     -0.676     -0.530     -0.279     -0.526      0.210     -0.296      0.010      0.140      0.849      0.000      3.000 171
     1.506     -0.930     -0.404      0.234      0.802     -0.369      0.578      0.016      0.000      0.984      0.000      3.000 172
     1.653     -0.204      0.272      0.266     -0.955      0.229      0.463      0.041      0.000      0.959      0.000      3.000 173
    -0.097      0.924      0.638      0.686      0.100      0.299      2.017      0.705      0.000      0.295      0.000      1.000 174
    -1.886     -0.035     -1.057      0.107      0.109     -1.490     -0.565      0.966      0.000      0.034      0.000      1.000 175
    -0.408      0.361      1.369     -0.229      0.365      0.049     -0.262      0.097      0.751      0.152      0.000      2.000 176
     0.736     -1.478     -0.135      1.038     -0.194     -0.480      0.520      0.035      0.000      0.965      0.000      3.000 177
     0.280     -2.360      0.151      1.162     -0.503     -0.443     -0.301      0.185      0.000      0.815      0.000      3.000 179
    -0.705      1.267      1.286     -0.508      1.027     -1.026      0.537      0.939      0.000      0.061      0.000      1.000 181
     1.085      0.769     -0.458      0.156     -0.083      0.049      0.088      0.000      0.890      0.110      0.000      2.000 183
     0.602     -0.972     -0.546     -0.544      0.177      0.189     -0.157      0.006      0.331      0.662      0.000      3.000 186
    -0.100     -0.606     -0.341      0.998      0.702      0.220     -0.349      0.016      0.000      0.984      0.000      3.000 189
     0.317      0.522      0.754     -0.091      0.050      0.718     -0.283      0.048      0.010      0.943      0.000      3.000 191
    -1.494      0.354     -0.765     -0.823     -0.324      0.716      0.800      0.706      0.000      0.294      0.000      1.000 192
     0.292     -0.027      0.284     -1.361      0.484      0.058     -0.022      0.052      0.000      0.948      0.000      3.000 193
    -2.121      0.997      0.951     -1.575     -1.664      0.482     -1.018      1.000      0.000      0.000      0.000      1.000 194
     0.083      1.810     -0.175      0.244     -0.773     -0.989      0.150      0.115      0.000      0.885      0.000      3.000 195
     0.858      0.486     -0.139     -0.002      0.200     -0.458     -0.083      0.001      0.716      0.283      0.000      2.000 196
     0.776     -0.439     -0.107      0.360     -0.126      0.028      0.328      0.004      0.306      0.690      0.000      3.000 197
     1.086      1.324     -0.006     -0.561      0.551      0.593      0.981      0.052      0.000      0.948      0.000      3.000 198
     0.974     -1.060      0.450     -1.826      0.088      0.782     -0.054      0.479      0.000      0.521      0.000      3.000 201
     0.885      0.525     -0.513      0.091      0.040     -0.100     -0.131      0.000      0.957      0.043      0.000      2.000 202
    -1.494     -1.536      3.285      0.093      1.393      0.316     -0.417      1.000      0.000      0.000      0.000      1.000 206
     1.521      1.097     -0.160      0.270      0.478      0.068      0.489      0.000      0.000      0.000      1.000      4.000 207
     1.759     -0.034     -0.101      0.013      0.679     -0.042      0.390      0.000      0.000      0.001      0.999      4.000 208
    -0.349     -0.708      1.510     -1.568     -0.241     -0.316      0.723      0.978      0.000      0.022      0.000      1.000 209
     0.432      0.086     -0.554      1.087     -0.236     -0.113      0.049      0.009      0.000      0.991      0.000      3.000 210
     0.647     -0.314      0.209     -0.262     -0.097      0.277      0.163      0.003      0.671      0.326      0.000      2.000 211
     0.146      1.742     -0.515      0.854      0.367      1.326     -1.918      0.775      0.000      0.225      0.000      1.000 212
    -0.224     -0.650     -0.842     -0.627      0.668      0.138     -1.054      0.055      0.000      0.945      0.000      3.000 213
    -2.389      0.017     -0.563     -1.514      1.408     -0.031     -0.121      0.992      0.000      0.008      0.000      1.000 216
    -1.057     -0.907     -0.533     -0.030     -0.569      0.580      0.278      0.168      0.001      0.831      0.000      3.000 217
    -0.482      0.832     -0.875     -0.583     -0.263      0.247     -0.100      0.038      0.089      0.873      0.000      3.000 218
    -0.561     -1.430      1.064      0.798     -0.098      0.363      0.739      0.606      0.000      0.394      0.000      1.000 219
    -1.947     -1.427     -1.776     -1.309      1.432      3.239     -3.533      1.000      0.000      0.000      0.000      1.000 220
    -0.172     -0.720     -0.214      0.096     -0.278      0.372      0.349      0.014      0.163      0.823      0.000      3.000 221
     0.011     -0.993     -0.834      1.321      0.835     -0.817      0.277      0.111      0.000      0.889      0.000      3.000 222
     0.266      0.257     -0.312     -0.223      0.176      0.343     -1.212      0.016      0.000      0.984      0.000      3.000 227
    -0.275     -1.222     -0.044      0.446     -0.208      0.357      0.563      0.037      0.001      0.962      0.000      3.000 228
     0.153      1.620      1.375     -0.382      0.036     -0.313      0.475      0.511      0.057      0.432      0.000      1.000 231
     0.696     -1.132      0.500      0.971      0.332      0.920      1.266      0.320      0.000      0.680      0.000      3.000 232
    -0.477      0.358     -0.504      1.503      0.607     -0.997     -1.181      0.347      0.000      0.653      0.000      3.000 233
    -0.138      0.585      1.102     -0.196      0.106      0.411     -0.159      0.057      0.612      0.331      0.000      2.000 234
    -0.423      0.279     -1.250      0.313     -0.700      0.568     -0.531      0.109      0.000      0.891      0.000      3.000 235
    -0.592     -0.343      0.929     -1.809      0.301      1.240      0.675      0.983      0.000      0.017      0.000      1.000 236
     0.350      0.750      0.927      0.052      0.888      0.448     -0.070      0.069      0.000      0.930      0.000      3.000 237
     1.539      0.019     -0.201      0.184     -0.363      0.118      0.000      0.004      0.429      0.567      0.000      3.000 238
    -0.638     -1.041     -0.988     -0.239     -0.072      0.169     -0.013      0.003      0.950      0.047      0.000      2.000 239
    -0.080     -0.511     -0.989     -0.369     -0.153      0.259     -0.347      0.010      0.516      0.474      0.000      2.000 240
    -0.437      0.322      0.907     -0.074     -0.093     -0.137      0.198      0.006      0.937      0.056      0.000      2.000 241
     0.710      1.833      2.325      0.720      0.066     -0.261      0.233      0.996      0.000      0.004      0.000      1.000 242
    -0.738     -1.214      0.098     -0.082     -0.258      0.287     -0.154      0.011      0.828      0.162      0.000      2.000 243
    -0.513      1.423      0.981     -0.833      1.230     -1.081      0.526      0.897      0.000      0.103      0.000      1.000 244
    -0.247      0.095     -0.569      0.165      0.194     -0.191      0.185      0.001      0.893      0.106      0.000      2.000 245
     0.462      0.726      0.596     -0.432     -1.231      0.204      0.368      0.133      0.000      0.867      0.000      3.000 246
     1.191      1.263     -0.406     -0.032     -0.175      1.175      0.181      0.048      0.000      0.952      0.000      3.000 247
     1.139      0.781     -0.389     -0.076     -0.136     -0.122     -0.186      0.000      0.926      0.074      0.000      2.000 248
    -1.156     -0.548      0.947     -0.366      0.255      0.650     -0.469      0.596      0.000      0.403      0.000      1.000 249
     0.632      1.682      0.684      0.124     -0.406      0.134      0.158      0.023      0.509      0.467      0.000      2.000 251
    -0.845     -1.211      0.777      1.100      1.674     -0.009      0.587      0.788      0.000      0.212      0.000      1.000 253
     1.105      1.273     -0.430      0.064     -0.014     -0.098     -0.072      0.000      0.952      0.048      0.000      2.000 257
    -0.614     -2.192     -0.148      0.076     -0.173     -0.148      0.157      0.004      0.967      0.030      0.000      2.000 258
    -0.570     -0.300      0.846      0.152     -0.054     -0.322      0.044      0.010      0.905      0.085      0.000      2.000 261
    -0.635     -1.993     -0.508     -0.157      0.160      0.001     -0.139      0.001      0.985      0.014      0.000      2.000 263
     0.137      1.082     -0.891     -0.022      0.319     -0.037     -0.148      0.001      0.949      0.051      0.000      2.000 264
     1.105      1.273     -0.430      0.064     -0.014     -0.098     -0.072      0.000      0.952      0.048      0.000      2.000 265
     0.439      0.330     -0.695     -0.130      0.130     -0.168     -0.387      0.001      0.893      0.106      0.000      2.000 266
     0.729     -0.075      0.538     -0.163      0.018      0.141      0.166      0.001      0.897      0.101      0.000      2.000 267
     0.922      0.978     -0.366      0.077     -0.148      0.166     -0.730      0.007      0.037      0.957      0.000      3.000 268
     0.381      0.520     -0.604      0.061      0.210     -0.239     -0.092      0.000      0.945      0.054      0.000      2.000 269
     0.253      0.686     -0.494     -0.113     -0.164      0.006      0.009      0.000      0.962      0.038      0.000      2.000 270
     0.407      0.107     -0.735     -0.022      0.083     -0.022     -0.273      0.000      0.964      0.036      0.000      2.000 271
     0.933     -0.722     -0.349      0.603      0.145      1.532      0.760      0.214      0.000      0.786      0.000      3.000 272
     0.372      0.086     -0.616      0.045      0.063     -0.120     -0.139      0.000      0.974      0.026      0.000      2.000 274
     0.303      0.193     -0.072      0.027      0.211     -0.304     -0.152      0.000      0.922      0.078      0.000      2.000 276
     0.709     -0.393     -0.065      1.095      0.007     -0.163      1.312      0.052      0.000      0.948      0.000      3.000 277
    -2.365      1.900      0.095     -1.883     -1.339     -0.455     -0.877      1.000      0.000      0.000      0.000      1.000 278
    -0.069      0.249     -0.053      0.576      0.259      0.075     -0.824      0.011      0.000      0.989      0.000      3.000 279
    -1.793     -1.189      3.561     -0.116      0.204     -0.333      0.121      1.000      0.000      0.000      0.000      1.000 281
    -0.152     -0.790     -0.780     -0.126     -0.037      0.099     -0.246      0.000      0.968      0.032      0.000      2.000 282
    -0.925      0.456     -0.994     -0.339      1.706      0.678     -1.085      0.618      0.000      0.382      0.000      1.000 284
     0.008     -1.151     -0.734     -0.605      1.323      0.008     -0.287      0.051      0.000      0.949      0.000      3.000 286
    -0.146      0.016      2.993      0.011     -0.353      0.235      0.323      1.000      0.000      0.000      0.000      1.000 289
     0.083      0.533      0.632     -1.177     -0.245     -0.116     -0.066      0.101      0.000      0.899      0.000      3.000 291
    -0.167     -0.391     -0.872      0.445      0.117     -0.582      0.807      0.039      0.000      0.961      0.000      3.000 292
     0.756      0.541     -0.534      0.546      0.569     -0.285      0.207      0.005      0.002      0.992      0.000      3.000 295
     0.421     -0.099      0.710      0.229      0.493     -0.811      0.162      0.047      0.000      0.953      0.000      3.000 296
     1.119      0.357      0.382     -0.690     -1.691     -0.244     -0.904      0.368      0.000      0.632      0.000      3.000 297
    -3.042      1.945     -1.141     -0.676     -1.930     -2.789      0.186      1.000      0.000      0.000      0.000      1.000 299
    -0.416      0.436      1.167     -0.318      0.023      0.121     -0.153      0.025      0.892      0.083      0.000      2.000 300
     1.094      0.379     -0.257     -0.170      0.018      0.739     -0.533      0.010      0.000      0.989      0.000      3.000 301
     0.461     -1.521      1.215      0.225     -0.138      0.094      0.176      0.035      0.861      0.104      0.000      2.000 303
     0.317      0.524     -0.631      1.156     -1.088     -0.362     -0.438      0.053      0.000      0.947      0.000      3.000 304
    -0.097     -0.212      0.059     -0.656     -0.015      0.642     -0.116      0.027      0.000      0.973      0.000      3.000 305
    -0.058      0.161      0.481     -0.183     -0.446      0.822     -0.087      0.060      0.000      0.940      0.000      3.000 307
     0.566     -0.456     -0.576      0.186     -0.152      0.176      0.287      0.002      0.641      0.356      0.000      2.000 309
    -0.430      0.461      0.591      0.624     -1.572      0.409      0.141      0.447      0.000      0.553      0.000      3.000 310
    -2.577      2.620     -1.696      1.116     -2.311     -3.397      0.402      1.000      0.000      0.000      0.000      1.000 311
    -0.147     -0.115      0.134      0.249     -0.216      0.060      0.275      0.004      0.636      0.360      0.000      2.000 312
    -0.366     -0.859     -0.868     -0.803     -2.310     -0.514      0.098      0.938      0.000      0.062      0.000      1.000 314
    -0.585     -0.813     -0.683     -0.180      0.244     -0.150     -0.279      0.002      0.937      0.062      0.000      2.000 315
    -2.356     -0.579      2.985      1.440      0.946      0.167     -0.435      1.000      0.000      0.000      0.000      1.000 316
    -0.215      0.887     -0.630      0.313      0.734      0.938     -1.194      0.101      0.000      0.899      0.000      3.000 317
     0.383     -1.088      3.661     -0.844      0.420      0.989      0.887      1.000      0.000      0.000      0.000      1.000 318
    -0.171      0.654     -0.421     -0.774     -0.116     -0.048     -0.076      0.017      0.021      0.961      0.000      3.000 320
    -0.099      0.073      0.202     -0.040      0.282     -0.113     -0.231      0.001      0.942      0.057      0.000      2.000 324
     0.264      0.268      0.122      0.152      0.170      0.712      0.083      0.012      0.008      0.980      0.000      3.000 325
     1.777     -1.084     -0.011      0.013      0.061     -0.195      0.332      0.007      0.562      0.432      0.000      2.000 327
     0.374      0.710     -0.311     -0.157      0.228     -0.300     -0.010      0.001      0.908      0.092      0.000      2.000 331
     0.560      0.467     -0.028      0.116     -0.355      0.393      0.416      0.009      0.021      0.970      0.000      3.000 332
     0.795      1.468     -0.474     -0.314     -0.559     -0.266     -0.416      0.015      0.028      0.957      0.000      3.000 333
    -0.663     -0.716     -1.042     -0.099      0.128      0.201     -0.273      0.003      0.934      0.063      0.000      2.000 335
    -0.941     -0.577      0.806     -0.075      0.136      0.753      0.234      0.356      0.002      0.642      0.000      3.000 336
    -0.882     -1.283      0.363     -1.748     -0.012      0.087      0.049      0.712      0.000      0.288      0.000      1.000 337
     0.168     -0.019     -0.095     -0.425      0.134      0.262     -0.765      0.011      0.003      0.986      0.000      3.000 338
    -1.141      0.164     -1.107      0.984     -0.644      0.488      0.680      0.459      0.000      0.541      0.000      3.000 339
    -0.127     -1.059     -0.735      0.237      1.412     -0.447      0.454      0.066      0.000      0.934      0.000      3.000 340
    -1.232     -0.420     -0.596     -0.535     -0.427     -0.070     -0.446      0.156      0.017      0.827      0.000      3.000 341
    -1.132      1.205      3.126      0.624      0.221     -0.377     -0.343      1.000      0.000      0.000      0.000      1.000 342
     0.706      0.425      0.233     -0.446      0.179      0.066     -0.478      0.007      0.202      0.791      0.000      3.000 343
     0.847      0.521     -0.395     -0.691     -0.032     -0.168     -0.052      0.007      0.063      0.930      0.000      3.000 344
    -0.363      0.962      0.055      0.573     -0.040      0.219     -0.068      0.016      0.092      0.893      0.000      3.000 345
    -1.397      0.705     -0.107      1.718      0.736     -2.003      2.770      1.000      0.000      0.000      0.000      1.000 346
     0.407      0.236     -0.720      0.318      0.439     -0.200     -0.135      0.003      0.462      0.535      0.000      3.000 347
    -1.378     -1.461      3.304      0.346      0.262     -0.955      0.444      1.000      0.000      0.000      0.000      1.000 348
    -2.781     -0.319      1.432     -1.013      0.453     -1.115     -0.905      1.000      0.000      0.000      0.000      1.000 349
    -0.258     -1.089      0.059      0.190      0.306     -0.482      0.033      0.010      0.548      0.442      0.000      2.000 350
     0.793     -0.320     -0.364     -0.502      0.800     -0.438     -0.966      0.017      0.000      0.983      0.000      3.000 352
     1.212     -0.235      0.067      0.420     -1.991     -1.203      0.503      0.772      0.000      0.228      0.000      1.000 353
     0.979      0.273     -0.455      0.585      1.198     -0.631     -0.998      0.027      0.000      0.973      0.000      3.000 354
    -0.760      0.381     -1.080     -0.595     -0.396     -0.073     -0.476      0.099      0.010      0.890      0.000      3.000 355
