     0.146     -0.120     -0.614     -0.960      0.333      0.180     -0.254      0.000      0.233      0.012      0.755      4.000  252
    -0.046      0.339      2.551     -0.627      1.165      0.765     -0.974      0.000      0.938      0.062      0.000      2.000  891
     1.856      0.421     -0.564     -0.110     -1.948      0.165     -0.133      0.019      0.054      0.811      0.117      3.000 1142
    -1.119      0.067      1.370      0.319     -0.226      0.305      0.965      0.000      0.780      0.220      0.000      2.000  832
    -1.160     -1.940      2.285     -1.897      0.756      0.320      2.223      0.000      0.021      0.979      0.000      3.000 1617
    -0.441     -0.165     -0.304      0.570     -2.205     -2.930     -0.157      0.000      0.000      1.000      0.000      3.000  867
    -1.074     -1.668     -0.658     -2.372     -0.304     -1.021     -0.254      0.000      0.070      0.930      0.000      3.000  130
    -0.170      0.314      0.000      0.258      0.611      1.945      0.830      0.000      0.607      0.356      0.037      2.000 1302
    -0.147      0.423     -1.296      0.468     -0.141     -1.429     -2.071      0.000      0.266      0.726      0.007      3.000  582
     0.871     -0.458     -1.151     -0.070      0.761     -0.172     -0.541      0.000      0.162      0.006      0.832      4.000 1252
    -0.961      0.457      0.097      1.584     -1.356      2.634      1.981      0.000      0.000      1.000      0.000      3.000  827
    -0.453     -0.543      1.427      0.713      0.372      0.287      0.247      0.000      0.964      0.036      0.000      2.000 1305
     0.278     -0.246     -0.503     -0.174      0.130     -0.583      0.567      0.000      0.149      0.006      0.845      4.000  490
    -1.226      0.424     -1.017      1.090      0.432     -0.187      1.372      0.000      0.334      0.665      0.001      3.000  664
    -1.334     -0.718      1.558     -0.387      1.666     -0.369      0.226      0.000      0.607      0.393      0.000      2.000  841
    -0.305      0.762     -1.162     -0.900      0.213     -0.795     -1.090      0.000      0.724      0.171      0.105      2.000 1418
     1.228     -0.053     -0.271     -0.035     -0.342      0.101     -0.749      0.000      0.039      0.003      0.958      4.000  151
    -1.611      0.354      0.817      0.263     -2.025     -2.067      0.240      0.000      0.001      0.999      0.000      3.000  758
    -0.657      0.424      0.812     -0.118     -0.306     -0.513      0.031      0.000      0.928      0.069      0.003      2.000  518
    -1.765      0.416      0.345      1.214     -1.436     -0.792     -0.160      0.000      0.023      0.977      0.000      3.000 1641
    -0.728     -0.223     -0.778      2.134      0.894      1.217      1.149      0.000      0.084      0.916      0.000      3.000 1281
    -0.468     -0.465     -0.591      0.434      0.940      0.832     -0.930      0.000      0.685      0.126      0.189      2.000  597
    -2.142     -1.057      1.054     -1.291      0.456      0.746      0.445      0.000      0.116      0.884      0.000      3.000  772
    -0.770      0.412      1.422     -1.347     -0.369     -0.531      0.687      0.000      0.733      0.267      0.000      2.000  384
    -0.816      0.418      0.910     -0.200     -0.158     -0.384     -0.858      0.000      0.895      0.104      0.001      2.000 1509
    -0.100     -0.339      0.013     -1.040      0.144     -0.258      0.189      0.000      0.661      0.038      0.301      2.000  740
     0.018     -0.123      0.714     -0.720      0.093      0.249      0.094      0.000      0.931      0.030      0.040      2.000 1236
    -0.580     -1.071     -0.190      0.440      0.057     -0.903      1.790      0.000      0.467      0.531      0.003      3.000  647
     1.140      0.396      0.243      0.392      0.397     -0.151      0.016      0.000      0.119      0.003      0.878      4.000 1707
    -0.689      0.455     -0.605      0.198     -0.257      1.199     -0.214      0.000      0.676      0.184      0.140      2.000  957
     0.406      0.524      1.092      0.011      0.262      0.042     -0.227      0.000      0.972      0.016      0.011      2.000  493
     0.253     -0.653     -0.315      0.042      0.288      0.066     -0.077      0.000      0.167      0.004      0.829      4.000 1163
     0.316      0.903     -0.492      0.144      1.033     -0.585     -0.664      0.000      0.140      0.009      0.851      4.000  520
    -0.993      1.672     -0.705      1.028      0.083     -0.011      1.433      0.000      0.302      0.697      0.001      3.000  369
     0.826      1.106     -1.000      0.961      0.087     -1.458      0.476      0.000      0.475      0.113      0.412      2.000 1553
     0.282      0.073      0.638      0.768      0.004     -0.686      0.170      0.000      0.856      0.031      0.114      2.000 1867
    -1.071      0.216     -0.661      0.723      0.424      1.590      0.068      0.000      0.528      0.466      0.006      2.000  774
    -1.213     -1.918     -1.016     -1.527      0.637      0.116      0.563      0.000      0.365      0.635      0.000      3.000  325
     1.703      0.586     -0.676      0.122      0.614      0.338      0.138      0.993      0.000      0.000      0.007      1.000  166
    -2.614     -0.756      0.519     -2.176      0.756     -0.336     -0.049      0.000      0.005      0.995      0.000      3.000 1335
     0.875     -1.543     -0.984      0.043     -0.010      0.593     -1.145      0.000      0.685      0.085      0.230      2.000 1467
    -0.446      1.617     -1.342      1.269     -1.626      2.211      0.783      0.000      0.002      0.998      0.000      3.000 1870
    -0.189     -1.458     -1.135      0.424     -0.934      1.193     -0.520      0.000      0.548      0.447      0.005      2.000  312
     0.505      0.543     -0.597      0.707      0.921      0.984      0.683      0.000      0.218      0.030      0.752      4.000 1102
     1.364      0.836      1.772     -0.806      0.709      0.610      0.527      0.000      0.943      0.057      0.000      2.000 1593
    -0.650     -1.025      1.283     -1.889     -2.932     -0.954      0.418      0.000      0.000      1.000      0.000      3.000  680
    -1.185      0.945     -0.252     -1.446      1.652     -1.170     -2.599      0.000      0.002      0.998      0.000      3.000 1523
     0.533     -0.594      0.290     -0.757     -1.667     -0.549     -0.459      0.000      0.339      0.630      0.032      3.000 1359
    -0.995      1.175     -0.855      0.284     -2.460     -0.814      1.185      0.000      0.001      0.999      0.000      3.000 1225
    -0.965     -0.678      1.777     -0.692     -0.717     -0.416      0.671      0.000      0.754      0.246      0.000      2.000 1380
    -1.408      0.187     -0.044     -0.645     -1.624      1.523      2.602      0.000      0.000      1.000      0.000      3.000 1201
     1.020      1.143      1.333      0.373     -0.096      0.636      0.005      0.000      0.961      0.038      0.001      2.000  389
     0.205     -0.090      1.219     -0.547      0.614      0.664     -0.316      0.000      0.973      0.026      0.001      2.000  427
    -1.788     -0.283      1.012     -0.356      0.073     -0.133     -0.672      0.000      0.592      0.408      0.000      2.000  901
    -0.035     -0.540      0.486      0.027     -0.763      0.158      1.676      0.000      0.563      0.429      0.007      2.000  652
    -0.199     -1.217     -0.657     -0.646     -1.885      0.440      1.191      0.000      0.035      0.965      0.000      3.000  992
    -1.154     -0.768     -1.177     -0.982      0.341      0.917      0.934      0.000      0.453      0.547      0.000      3.000 1457
    -2.402      0.102     -0.097      1.009     -0.196     -0.607      2.083      0.000      0.002      0.998      0.000      3.000  568
    -0.084     -1.296     -0.423     -2.143      1.083     -1.927      1.812      0.000      0.014      0.986      0.000      3.000  322
    -2.172     -0.802     -1.566     -1.806      0.091      1.327      0.555      0.000      0.009      0.991      0.000      3.000 1653
    -0.591      0.586      1.648      0.258     -0.262     -0.168     -0.709      0.000      0.942      0.058      0.000      2.000  486
     0.339     -0.540      0.571     -0.442      0.229     -1.187     -0.168      0.000      0.894      0.033      0.072      2.000 1469
     1.053     -0.012     -0.997      0.665     -0.769      0.414      0.378      0.000      0.140      0.028      0.832      4.000  809
     0.011     -0.697     -0.378     -0.387     -2.038     -0.522     -0.452      0.000      0.089      0.902      0.009      3.000 1630
     0.460      1.708      3.039     -0.106      0.321      0.018     -0.356      0.000      0.986      0.014      0.000      2.000  868
     0.470      0.459     -0.183     -0.054     -0.085     -0.084     -0.198      0.000      0.062      0.002      0.937      4.000 1423
     1.105     -0.339      0.754      0.016      0.652      0.032      0.597      0.000      0.837      0.024      0.139      2.000  349
    -0.638     -1.723     -0.786     -2.633      0.765      0.790      0.319      0.000      0.079      0.921      0.000      3.000 1443
    -1.659     -0.469      0.355      0.622     -3.027      1.238      1.094      0.000      0.000      1.000      0.000      3.000 1506
    -0.639     -0.097      2.328     -0.376      0.537     -0.233     -0.632      0.000      0.971      0.029      0.000      2.000  554
    -0.316      1.631      1.735      0.771      0.838     -3.422      0.506      0.000      0.038      0.962      0.000      3.000  159
     0.107     -2.140      1.619     -0.670     -0.682     -0.560      0.179      0.000      0.905      0.095      0.000      2.000  806
    -1.623     -1.216      0.382      1.183      0.633      1.740      0.059      0.000      0.137      0.863      0.000      3.000  610
     0.165      0.469     -0.628      0.397     -1.659      1.174      1.288      0.000      0.055      0.938      0.007      3.000  934
    -0.273      1.007     -0.631     -1.046      0.023      0.238      0.358      0.000      0.607      0.082      0.311      2.000  382
    -0.761      0.183     -0.204     -0.135      0.421     -0.451     -0.443      0.000      0.720      0.055      0.225      2.000  996
    -1.798     -0.543      1.210      1.757     -0.266      0.446     -0.205      0.000      0.164      0.836      0.000      3.000 1628
     0.202     -0.127     -0.524     -0.457      0.616     -0.654      0.299      0.000      0.177      0.007      0.816      4.000 1766
    -0.381      1.234      0.264      0.349      0.475      0.694      0.517      0.000      0.846      0.081      0.073      2.000  314
    -0.259     -0.246     -1.128      1.117     -1.832      0.417      0.275      0.000      0.074      0.924      0.002      3.000  559
     1.802     -0.195      0.918     -0.524     -3.694      0.111      0.274      0.000      0.000      1.000      0.000      3.000 1344
    -0.069     -0.549     -0.561     -0.651     -1.406      0.378      1.508      0.000      0.138      0.853      0.009      3.000 1721
    -3.294      1.259     -0.888     -0.448      1.710     -1.753     -2.223      0.000      0.000      1.000      0.000      3.000  481
    -0.164      0.012      0.542      0.245      1.327     -0.580     -0.551      0.000      0.879      0.065      0.056      2.000  776
     0.972     -0.663      0.391     -0.385     -0.295     -0.230      0.596      0.000      0.578      0.028      0.394      2.000  443
    -0.320     -0.067     -0.512      0.656     -0.621     -0.914      0.551      0.000      0.580      0.140      0.280      2.000 1311
     0.508     -0.663      0.596     -0.321      0.332     -1.238      0.483      0.000      0.909      0.041      0.051      2.000  507
    -2.004      0.325      0.912     -1.013      0.353      1.307      0.491      0.000      0.125      0.875      0.000      3.000 1725
    -0.717      1.402     -0.622      0.998     -0.078      0.913      0.783      0.000      0.568      0.416      0.015      2.000  628
     0.370      0.356      2.891      1.080     -0.136      0.050     -0.852      0.000      0.970      0.030      0.000      2.000  686
     0.420      0.025     -0.777     -0.314     -1.285     -0.075     -0.318      0.000      0.193      0.081      0.726      4.000  727
     0.235     -1.832     -1.329      0.459      0.852     -0.614      1.384      0.000      0.751      0.247      0.002      2.000  875
     0.478      0.722     -0.268     -0.028     -0.045      1.394      0.402      0.000      0.247      0.031      0.722      4.000  535
     0.644      0.194      0.480     -2.619      0.064      0.008      0.863      0.000      0.277      0.723      0.000      3.000 1498
     0.775      1.092     -0.185     -0.399     -1.372     -0.324     -0.103      0.000      0.230      0.155      0.616      4.000 1534
     0.047     -0.013     -0.780      0.097      0.378     -0.788     -0.134      0.000      0.194      0.007      0.799      4.000 1652
    -1.570     -0.209     -0.261      0.228     -0.192      1.635      0.128      0.000      0.261      0.738      0.000      3.000 1259
     0.592      0.183      1.601     -1.283     -1.374      0.530      0.249      0.000      0.524      0.476      0.000      2.000 1052
     0.123     -0.850      1.127      0.382      0.082     -0.174      0.332      0.000      0.978      0.022      0.001      2.000 1514
    -3.316      2.454     -1.932     -2.058     -2.290     -0.803     -3.286      0.000      0.000      1.000      0.000      3.000  364
    -1.101     -0.688     -1.689      1.360     -0.946      0.396     -1.282      0.000      0.095      0.905      0.000      3.000 1453
    -2.558      0.034     -0.465     -0.938      1.718      1.483     -0.834      0.000      0.002      0.998      0.000      3.000 1849
     0.203     -1.165      0.332      0.473      0.033     -0.586      1.267      0.000      0.867      0.103      0.030      2.000  299
    -0.022      0.225     -0.253     -0.393     -1.432      0.620      0.600      0.000      0.344      0.479      0.176      3.000  982
    -0.761     -0.205     -1.504      0.043     -0.682      0.585      0.653      0.000      0.660      0.335      0.005      2.000  852
    -1.179      0.183      0.357      2.434     -0.401      1.203      1.747      0.000      0.004      0.996      0.000      3.000  791
    -0.026     -0.762      0.200      0.642      1.184     -0.441      0.070      0.000      0.802      0.048      0.150      2.000 1484
    -0.976      0.537     -0.691      0.694     -0.062      0.664      1.488      0.000      0.381      0.613      0.006      3.000 1651
     0.763      1.296     -0.958      0.345      0.572     -0.337     -0.295      0.000      0.128      0.006      0.866      4.000  409
     0.092     -0.347     -0.426     -2.091      0.357      0.137      1.442      0.000      0.319      0.676      0.005      3.000 1050
    -1.211     -1.667     -1.792     -0.806      0.006     -0.115     -0.399      0.000      0.647      0.353      0.000      2.000 1221
     0.310     -0.602      0.788     -0.021      0.131      0.379     -0.066      0.000      0.937      0.019      0.044      2.000 1639
    -0.139      1.283     -0.875     -0.107     -0.149      0.230     -1.103      0.000      0.481      0.076      0.443      2.000  480
    -0.116      0.727     -0.757      0.132      0.333      0.483     -0.820      0.000      0.252      0.018      0.731      4.000  249
     0.147      1.766      1.322      1.312     -0.643      0.001     -1.469      0.000      0.516      0.484      0.000      2.000 1185
    -1.183     -1.742      0.764     -1.061      1.068      0.010     -0.806      0.000      0.603      0.397      0.000      2.000  711
     0.713     -0.386     -1.005      0.628     -0.749     -0.311     -0.247      0.000      0.187      0.023      0.791      4.000 1846
    -0.691      0.177      1.201     -1.311      0.625      0.807      0.906      0.000      0.733      0.267      0.000      2.000  541
    -1.203      0.669     -0.121      0.192      0.154     -0.531      0.481      0.000      0.787      0.196      0.017      2.000 1377
    -0.369     -0.612     -0.523      0.443     -1.231     -0.102     -0.275      0.000      0.540      0.308      0.152      2.000 1446
     0.956      0.730      0.418      0.616      0.052     -0.587      0.928      0.000      0.533      0.041      0.425      2.000  310
     0.233     -0.245     -0.482     -1.188     -0.820      1.443      1.282      0.000      0.222      0.763      0.015      3.000  743
    -0.852      0.691      0.533     -0.787      0.493      1.059      1.060      0.000      0.640      0.359      0.001      2.000  515
    -0.735      0.550     -0.236      0.103     -0.241      0.628      0.338      0.000      0.714      0.111      0.175      2.000  960
     0.308      1.430     -1.189      0.437     -0.105      0.169     -0.080      0.000      0.439      0.031      0.530      4.000 1170
     0.129      1.536     -1.186      0.153     -1.699      0.024     -0.976      0.000      0.133      0.857      0.010      3.000  279
     0.012     -0.943      0.395      0.121      1.129      0.192      0.128      0.000      0.888      0.037      0.075      2.000  435
     0.837      0.690      2.814      0.730      0.792      1.235     -0.083      0.000      0.963      0.037      0.000      2.000 1104
     0.647      1.036     -0.072     -0.093     -0.072     -0.302      0.137      0.000      0.103      0.004      0.893      4.000 1044
    -0.626     -0.362      1.810     -0.582     -0.009      1.697     -0.286      0.000      0.815      0.185      0.000      2.000  426
     1.239     -1.845     -0.199     -0.229     -0.502      0.603      0.699      0.000      0.766      0.148      0.086      2.000 1088
     0.345      0.427      0.596     -0.045      0.041      0.499     -0.387      0.000      0.696      0.019      0.284      2.000 1567
    -1.562     -0.041     -0.935     -0.866      1.025     -1.053      1.582      0.000      0.077      0.923      0.000      3.000  654
    -0.545      0.515     -0.985      0.397     -0.080      0.882      0.199      0.000      0.693      0.107      0.201      2.000  600
    -0.220     -2.529      0.431      0.735     -0.700      0.745      1.629      0.000      0.246      0.754      0.000      3.000 1445
     0.321      1.143      0.516     -0.310     -0.435     -0.849      0.053      0.000      0.806      0.056      0.139      2.000 1608
    -1.123     -1.379     -0.972     -0.391     -0.073     -0.243     -0.646      0.000      0.762      0.236      0.002      2.000 1824
    -0.211     -0.027      0.313      0.168     -0.796     -0.596      0.677      0.000      0.760      0.135      0.105      2.000  304
    -1.352      0.809      0.716      0.268     -0.136     -0.619     -0.371      0.000      0.760      0.240      0.000      2.000  583
     0.573      0.048     -0.103      0.159      0.497      0.425     -0.134      0.000      0.075      0.002      0.923      4.000 1559
    -1.738     -1.449      2.157     -2.853      1.102      1.763      0.101      0.000      0.002      0.998      0.000      3.000  412
     1.548     -0.120      0.177      0.283      0.524      0.440      0.429      0.991      0.001      0.000      0.007      1.000 1700
    -3.862     -0.109      0.767     -0.366     -0.092     -2.389      1.765      0.000      0.000      1.000      0.000      3.000  143
    -0.331     -1.448     -0.504     -1.109      0.345      0.489     -0.010      0.000      0.870      0.105      0.025      2.000  790
    -2.992      0.998      0.799      0.143      0.447      0.304     -1.186      0.000      0.007      0.993      0.000      3.000  623
    -0.246     -0.419      0.908     -1.453      0.569      0.215      0.178      0.000      0.913      0.086      0.001      2.000  719
    -0.131      0.273      2.142     -1.161     -2.109     -1.495      0.447      0.000      0.024      0.976      0.000      3.000  973
    -2.270     -0.478      1.047      1.471     -1.041      1.357      0.505      0.000      0.004      0.996      0.000      3.000 1503
    -1.298      1.251     -1.321      0.148     -1.459     -0.058     -0.137      0.000      0.093      0.907      0.000      3.000 1685
    -1.104     -0.643     -1.082      1.038      1.287      0.595      0.332      0.000      0.519      0.480      0.001      2.000 1408
    -0.802     -1.413      0.637      0.799     -0.344     -1.747     -1.093      0.000      0.431      0.569      0.000      3.000 1517
     0.142     -1.306     -0.072      1.125      0.036      1.563     -0.146      0.000      0.756      0.223      0.021      2.000 1603
     0.223     -0.964      0.583     -0.956     -0.316     -0.215     -0.551      0.000      0.918      0.059      0.023      2.000  516
    -1.793     -0.767     -1.311      1.141     -0.725     -0.578     -2.087      0.000      0.007      0.993      0.000      3.000  941
    -0.272     -0.179      0.959     -0.140      1.072      1.358      0.158      0.000      0.892      0.107      0.001      2.000  713
    -0.066     -2.446     -1.373      0.262      0.112      0.258      0.037      0.000      0.915      0.085      0.000      2.000 1362
     0.472     -0.480      1.228     -0.459      1.230      0.962      0.711      0.000      0.917      0.082      0.000      2.000 1612
    -0.533      0.749      2.013      1.539      0.117     -1.772      1.112      0.000      0.423      0.577      0.000      3.000  211
    -0.309     -0.777     -0.525     -0.946      0.791     -0.802      0.454      0.000      0.795      0.096      0.109      2.000  390
    -1.732     -1.670      0.398      2.769     -1.229      0.974      2.628      0.000      0.000      1.000      0.000      3.000  347
     0.635     -0.404      1.098     -0.185      1.024     -0.222     -0.399      0.000      0.972      0.022      0.006      2.000 1113
     0.138      0.234      0.130      0.490      0.110     -0.136     -1.351      0.000      0.390      0.035      0.575      4.000  661
    -1.841      0.141      1.287      0.918      0.728      0.313      0.704      0.000      0.387      0.613      0.000      3.000  905
     1.307      1.124      3.170     -0.007      0.968      0.304      0.367      0.000      0.979      0.021      0.000      2.000 1337
    -0.260      0.724      1.283     -0.456      0.624     -0.580     -1.186      0.000      0.929      0.071      0.000      2.000  607
     1.341     -0.249     -0.448      0.334      0.000     -0.280      0.199      0.000      0.037      0.002      0.961      4.000 1805
     0.330      0.651      1.980     -0.080      0.193      0.091     -0.263      0.000      0.987      0.013      0.000      2.000 1175
    -1.429      0.046      0.293      1.588     -2.339      1.515      1.366      0.000      0.000      1.000      0.000      3.000  764
    -1.380     -1.207     -0.509      1.861      0.608      1.201      0.948      0.000      0.073      0.927      0.000      3.000 1566
    -0.414     -0.307     -0.924     -0.901      0.571     -0.962     -0.498      0.000      0.770      0.099      0.131      2.000  404
     0.003      1.391      2.024      0.340      0.165      0.058      0.367      0.000      0.975      0.025      0.000      2.000 1269
    -0.733      1.017      0.328      0.682     -0.628     -0.608      0.743      0.000      0.683      0.310      0.007      2.000  212
     0.636     -3.011     -0.516      0.948     -1.043      0.274     -0.631      0.000      0.443      0.557      0.000      3.000  603
    -0.045      1.104      0.115     -0.167      0.480      0.405     -0.058      0.000      0.492      0.020      0.488      2.000 1081
    -1.059     -0.807      0.808      1.953      0.411     -0.879     -0.898      0.000      0.358      0.642      0.000      3.000  840
